one_hot__Education_2n Cycle,one_hot__Education_Basic,one_hot__Education_Graduation,one_hot__Education_Master,one_hot__Education_PhD,one_hot__Marital_Status_Partner,one_hot__Marital_Status_Single,one_hot__AgeGroup_18-30,one_hot__AgeGroup_31-45,one_hot__AgeGroup_46-60,one_hot__AgeGroup_61+,one_hot__Children_0,one_hot__Children_1,one_hot__Children_2,one_hot__Children_3,one_hot__HasChildren_0,one_hot__HasChildren_1,one_hot__Complain_0,one_hot__Complain_1,one_hot__Years_Since_Enrolled_0,one_hot__Years_Since_Enrolled_1,one_hot__AcceptedCmpTotal_0,one_hot__AcceptedCmpTotal_1,one_hot__AcceptedCmpTotal_2,one_hot__AcceptedCmpTotal_3,one_hot__AcceptedCmpTotal_4,one_hot__HasAcceptedCmp_0,one_hot__HasAcceptedCmp_1,one_hot__Response_0,one_hot__Response_1,standard__Income,standard__Age,min_max__Recency,min_max__Days_Since_Enrolled,power__NumDealsPurchases,power__NumWebVisitsMonth,power__NumTotalPurchases,power__MntRegularProds,power__MntGoldProds,power__MntTotal
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7554871723295671,0.9317416149300105,0.0,0.06723891273247497,-0.8385568119359614,-1.407396552291016,-0.1885945608149897,-0.18275773577033813,0.1699351519790402,-0.19752007580448086
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.27601912629326936,-0.520859218361099,0.9696969696969697,0.08726752503576538,0.16083423197548627,-0.10841691088905724,-0.1885945608149897,-0.18573242553895755,-0.26111563045755004,-0.23657812309546788
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.05307491477203114,0.7608473992487035,0.8989898989898991,0.26609442060085836,0.16083423197548627,0.3002400492754578,-0.8775887223665132,-0.7301420751983536,-1.7478911573511242,-0.8312225701484699
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7644782035429787,0.33361186004543597,0.9494949494949496,0.5994277539341917,0.16083423197548627,1.0929039059418435,-1.3194378431885683,-1.2638979269426278,-1.3196429244278471,-1.327636808587286
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.04882542458659512,0.7608473992487035,0.98989898989899,0.9055793991416309,1.6839323439531495,0.3002400492754578,0.5957066488722469,0.37399631121244303,-1.1741813720100045,0.29351375834225907
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22309365762011174,-0.008176571317178022,0.7272727272727273,0.6909871244635193,1.4537785660392124,0.3002400492754578,1.315099966874417,0.8378637905581382,1.0890459397370285,0.8500889061387483
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1312558762518142,0.7608473992487035,0.010101010101010102,0.821173104434907,1.1569644538252262,1.0929039059418435,0.22996435211065852,0.11844765686200014,0.08711741160070216,0.0794251562035391
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22314194728130987,-0.520859218361099,0.26262626262626265,0.25894134477825465,1.6839323439531495,-0.10841691088905724,0.3568754813127242,0.20610054290236243,-0.8550198621610396,0.12757035917685727
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.4615877525992778,-1.375330296767634,0.05050505050505051,0.44778254649499283,0.16083423197548627,0.3002400492754578,-1.0869819780791359,-1.1948015980716942,0.19597169581619792,-0.9923040363626049
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2799788785115166,-0.17907078699848503,0.22222222222222224,0.5278969957081545,0.753752271983515,0.7002688403755518,0.09727075258466694,0.018314736690520823,-0.003935970491076694,-0.023229448780937044
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.25265608450392946,1.188082938451971,0.5656565656565657,0.07868383404864092,-0.8385568119359614,0.7002688403755518,-0.34380525059155825,-0.30117669205296493,0.3604137764512635,-0.2805822438037666
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1313433013436523,1.1026358306113175,0.7474747474747475,0.5164520743919886,1.1569644538252262,0.3002400492754578,-0.5090170986674948,-0.43314053096504784,0.11555832835766923,-0.42906752571431367
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4838009967504204,-0.349965002679792,0.24242424242424243,0.9027181688125894,-0.8385568119359614,1.479085370323595,-1.0869819780791359,-1.1448183321159324,-1.1741813720100045,-1.2058159492629796
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.966447006195237,1.7862126933365454,0.09090909090909091,0.23605150214592274,-3.1118134754654525,-1.878967302388769,1.0253878596236465,1.4492353005862215,1.3709054146479547,1.47123586874034
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1934835536272237,-0.6063063262017525,0.10101010101010102,0.44778254649499283,0.16083423197548627,0.7002688403755518,-1.3194378431885683,-1.474939577204072,-1.501629237957309,-1.5370528782981239
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.32151714137247217,-0.9480947575643666,0.3535353535353536,0.8011444921316166,-0.8385568119359614,1.0929039059418435,-1.3194378431885683,-1.1692860331146842,-1.501629237957309,-1.2516465939629193
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1533939806022122,-0.862647649723713,0.5656565656565657,0.08297567954220314,-0.8385568119359614,-0.9591142882994533,1.0253878596236465,1.2062629460045908,1.0022488223648403,1.2059971608075541
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10328700818753497,-0.2645178948391385,0.07070707070707072,0.37339055793991416,1.6839323439531495,-0.10841691088905724,-0.04194630579724798,-0.09037912070510015,0.8950515487914713,-0.016588535404255277
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3975073721893505,-0.349965002679792,0.5151515151515152,0.38483547925608014,0.753752271983515,-0.5273895587203824,-0.6861052973270415,-0.9599602068249234,0.3162795413923884,-0.8066862002283913
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6149734124735479,-0.2645178948391385,0.17171717171717174,0.17024320457796852,-0.8385568119359614,0.7002688403755518,-1.3194378431885683,-1.1692860331146842,-1.3196429244278471,-1.239863017725481
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.48116276129351154,-0.520859218361099,0.30303030303030304,0.8540772532188842,0.16083423197548627,-0.5273895587203824,-1.3194378431885683,-1.1213085104349403,0.14314666290112618,-0.9613947040599021
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0542161707317979,-0.2645178948391385,0.21212121212121213,0.06437768240343347,0.16083423197548627,-0.10841691088905724,-1.0869819780791359,-1.474939577204072,-2.142612306377073,-1.5775789603180308
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5936202279934134,1.1026358306113175,0.020202020202020204,0.47782546494992845,0.16083423197548627,-0.10841691088905724,1.12466774226807,0.7305411974503802,-0.3509323414336382,0.672443756288413
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5614201782048145,-0.43541211052044554,0.8585858585858587,0.05436337625178827,-0.8385568119359614,0.3002400492754578,-1.5830366361450454,-1.6223227373479325,-1.7478911573511242,-1.694891307323226
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.200630423484548,-0.2645178948391385,0.6565656565656566,0.20314735336194564,0.16083423197548627,0.3002400492754578,-0.8775887223665132,-0.977993139587809,-1.501629237957309,-1.0676420151324026
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5900467930647513,0.07727053652347549,0.6464646464646465,0.6208869814020028,-0.8385568119359614,0.3002400492754578,1.12466774226807,0.7336596512612821,1.4628989997795723,0.7919542069304905
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.028157449593792683,-0.008176571317178022,0.11111111111111112,0.8097281831187411,0.16083423197548627,0.7002688403755518,0.09727075258466694,0.041129665629429796,1.287817563417116,0.16612138670299298
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.43083578009449514,0.67540029140805,0.9292929292929294,0.9628040057224606,1.1569644538252262,0.3002400492754578,-0.04194630579724798,-0.09037912070510015,0.2934173175099109,-0.09984536391768539
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.679092928314115,-0.2645178948391385,0.5454545454545455,0.13161659513590845,-0.8385568119359614,-0.10841691088905724,1.0253878596236465,0.6637118527187345,0.702085456141187,0.65092268758043
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6715206057365658,1.358977154133278,0.04040404040404041,0.09871244635193133,0.16083423197548627,0.7002688403755518,-0.5090170986674948,-0.4414352827481751,0.4230076315718161,-0.390141747079391
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7126633970773781,1.017188722770664,0.5353535353535354,0.9799713876967096,0.753752271983515,1.0929039059418435,-0.04194630579724798,-0.061813356103010274,1.099406505897879,0.045142864913031204
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.343392357895228,-0.09362367915783153,0.393939393939394,0.894134477825465,1.6839323439531495,1.0929039059418435,1.0253878596236465,0.6648277375722269,-0.39962176052881593,0.6041881655135869
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7086553551979328,0.16271764436412897,0.494949494949495,0.9885550786838341,1.1569644538252262,1.479085370323595,-0.6861052973270415,-0.5787344741847448,0.14314666290112618,-0.5505505426695028
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2062014304313221,1.529871369814585,0.7070707070707072,0.6351931330472103,1.1569644538252262,0.7002688403755518,0.09727075258466694,0.03207903313676431,-0.3509323414336382,-0.029921291893129216
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7467950333139025,1.358977154133278,0.4040404040404041,0.27753934191702434,0.16083423197548627,-0.5273895587203824,1.0253878596236465,0.7062909146799441,0.46257950042296303,0.6777539178332965
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2618702555622154,1.6153184776552385,0.4040404040404041,0.9427753934191703,0.753752271983515,-0.9591142882994533,0.47861793889283977,0.29070254983683547,-0.26111563045755004,0.23032850264815946
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7081724585859515,1.358977154133278,0.43434343434343436,0.9456366237482118,1.1569644538252262,1.479085370323595,-0.6861052973270415,-0.5588435842883056,0.19597169581619792,-0.525492294216427
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8579578333920128,-0.6917534340424061,0.17171717171717174,0.9141630901287554,-0.8385568119359614,-0.5273895587203824,1.12466774226807,0.7388347471099369,-0.3509323414336382,0.6809268427961968
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.37683024296599,-0.2645178948391385,0.4040404040404041,0.5793991416309013,0.16083423197548627,0.3002400492754578,0.3568754813127242,1.3573683414890954,1.0022488223648403,1.3578662016463208
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.40950090407547696,-0.008176571317178022,0.8484848484848485,0.18741058655221746,-0.8385568119359614,0.7002688403755518,-1.5830366361450454,-1.5684331839764305,-1.1741813720100045,-1.5775789603180308
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.398802038811142,2.1280011246991597,0.25252525252525254,0.22603719599427755,-0.8385568119359614,-1.878967302388769,1.0253878596236465,1.233192912130014,0.05776565762482928,1.1981768111154496
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.831069646335209,-1.8025658359709016,0.6262626262626263,0.7167381974248928,0.753752271983515,1.479085370323595,-0.5090170986674948,-0.4128021528275088,0.6712288061391666,-0.3207346992216825
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2856287688716985,-0.862647649723713,0.8383838383838385,0.5493562231759657,1.1569644538252262,-0.5273895587203824,0.47861793889283977,0.3040389928122497,1.2071288505138076,0.37166442259500915
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.399825275926861,0.24816475220478248,0.4747474747474748,0.7567954220314735,-0.8385568119359614,1.0929039059418435,-1.0869819780791359,-1.0455148860564374,0.5190585197767317,-0.8006837632131638
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.014829503103107,1.7862126933365454,0.4545454545454546,0.18025751072961374,-0.8385568119359614,-1.407396552291016,-0.34380525059155825,-0.31162587180247087,0.4230076315718161,-0.2805822438037666
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7531301331614165,-0.2645178948391385,0.3434343434343435,0.15021459227467812,0.16083423197548627,0.3002400492754578,-1.0869819780791359,-1.1098878554666902,-0.26111563045755004,-1.0501342231067954
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3030045052245973,-0.349965002679792,0.030303030303030304,0.21745350500715308,0.753752271983515,0.3002400492754578,-0.8775887223665132,-1.1213085104349403,-1.7478911573511242,-1.2169565752009854
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8230535625763182,-0.2645178948391385,0.010101010101010102,0.11301859799713877,-0.8385568119359614,0.3002400492754578,-1.5830366361450454,-1.8312868347531694,-2.142612306377073,-1.9252046159966119
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6800104318768797,-0.2645178948391385,0.18181818181818182,0.37052932761087265,-0.8385568119359614,-1.878967302388769,1.2211740366760024,0.49138875231699286,2.0940482391452666,0.7018325085126451
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.588549813567609,0.24816475220478248,0.4545454545454546,0.8512160228898427,1.1569644538252262,1.0929039059418435,0.9231166434618688,1.1461251841561229,1.216400700588125,1.160275340614196
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12120247249204363,-0.008176571317178022,0.8181818181818182,0.19027181688125894,-0.8385568119359614,0.7002688403755518,-1.3194378431885683,-1.1692860331146842,-1.3196429244278471,-1.239863017725481
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5902796996923116,0.846294507089357,0.7777777777777778,0.7839771101573677,-0.8385568119359614,1.0929039059418435,-1.3194378431885683,-1.1448183321159324,-0.1797107281675633,-1.0588290965023242
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.132783449501166,-0.09362367915783153,0.23232323232323235,0.6022889842632332,0.753752271983515,0.7002688403755518,-0.8775887223665132,-0.9005740969120722,-0.5062712713024038,-0.9175463169183149
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8221843486747518,-0.43541211052044554,0.48484848484848486,0.6323319027181689,-0.8385568119359614,1.0929039059418435,-1.5830366361450454,-1.5684331839764305,-0.8550198621610396,-1.517867621543114
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4033681171033136,-0.2645178948391385,0.6161616161616162,0.40915593705293274,-0.8385568119359614,1.0929039059418435,-1.5830366361450454,-1.519620024278609,-1.7478911573511242,-1.5990459465969493
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6220237030084759,0.9317416149300105,0.6060606060606061,0.1301859799713877,0.16083423197548627,0.7002688403755518,-1.0869819780791359,-1.066232051100782,-0.4512645432705002,-1.0501342231067954
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9520352476365409,-0.2645178948391385,0.7575757575757577,0.6895565092989986,-0.8385568119359614,0.7002688403755518,0.22996435211065852,0.17978200109077178,0.9320366336167798,0.22190873978775863
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1841636490159833,-1.204436081086327,0.6464646464646465,0.6437768240343348,-0.8385568119359614,0.7002688403755518,-1.3194378431885683,-1.3424058187759897,-0.6285228422751948,-1.3012201642370984
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9879627555679545,-0.349965002679792,0.5454545454545455,0.19456366237482117,-0.8385568119359614,0.3002400492754578,-1.3194378431885683,-1.3258131837417213,-0.6285228422751948,-1.2884384094709405
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.975573752161685,-1.375330296767634,0.8484848484848485,0.27467811158798283,-0.8385568119359614,-1.407396552291016,1.2211740366760024,1.013488268038051,0.4429965950411447,0.98489201443472
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8097739057468307,-0.349965002679792,0.7575757575757577,0.26895565092989987,0.16083423197548627,0.3002400492754578,-1.0869819780791359,-1.2638979269426278,-1.501629237957309,-1.341300677223055
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9282192904353015,0.16271764436412897,0.16161616161616163,0.34620886981402005,1.4537785660392124,0.7002688403755518,0.09727075258466694,0.004316943841236411,-1.501629237957309,-0.08779030171385943
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.991681059480211,-0.862647649723713,0.797979797979798,0.6022889842632332,0.16083423197548627,1.0929039059418435,-1.3194378431885683,-1.2638979269426278,-0.3048577916677502,-1.1735489065571136
